date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,depth,doc
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,376.155
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,223.295
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,214.387
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,268.754
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,305.054
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,230.705
2014-01-08,8.642872,123476708.77991,-22.14541,-1.990687,0.259471,8.09083329166667,85.73582425,969.690687083333,92.3333333333333,4.08643800416667,94.5416666666667,6.76999991666667,6.88666662916667,7.53041660416667,10.2095833333333,0.305416666666667,0.305208333333333,0.289,0.322,0,1.0739898428,4.26797,2.49519,5,214.975
2014-01-08,8.642872,123476708.77991,-22.14541,-1.990687,0.259471,8.09083329166667,85.73582425,969.690687083333,92.3333333333333,4.08643800416667,94.5416666666667,6.76999991666667,6.88666662916667,7.53041660416667,10.2095833333333,0.305416666666667,0.305208333333333,0.289,0.322,0,1.0739898428,4.26797,2.49519,0,195.409
2014-02-04,7.37479,119445708.779912,-99.901197,-15.359707,0.416491,6.10333328583333,70.3160054166667,958.915549166667,31.375,8.88829087916667,136.875,5.23874994583333,3.61791667083333,5.9324999625,8.7075,0.3635,0.369291666666667,0.311,0.321,0.2,1.652967686,7.45569,2.42606,0,210.063
2014-03-04,7.235435,131145708.779913,-153.762143,-4.474268,0.483007,8.92208328333333,54.1864876666667,951.31068,42.0833333333333,11.2458510625,203.25,7.38458325833333,6.42833324583333,6.55541650416667,7.8199997,0.355083333333333,0.342,0.31075,0.32,0,2.7679558128,8.86577,2.41749,0,209.646
2014-04-01,9.517283,129481708.779913,-22.467137,12.708542,0.17918,12.0491667708333,80.7209044166667,960.95957125,83.7916666666667,8.09987249166667,224.375,11.6679165625,10.607499875,8.73874995833333,7.9700003,0.351458333333333,0.352083333333333,0.303916666666667,0.317,0,2.935628694,7.67892,2.45661,0,214.975
2014-04-01,9.517283,129481708.779913,-22.467137,12.708542,0.17918,12.0491667708333,80.7209044166667,960.95957125,83.7916666666667,8.09987249166667,224.375,11.6679165625,10.607499875,8.73874995833333,7.9700003,0.351458333333333,0.352083333333333,0.303916666666667,0.317,0,2.935628694,7.67892,2.45661,5,255.772
2014-05-07,17.46104,132078708.779913,-50.746164,-4.302492,0.283174,15.7470836666667,76.220017,966.6673675,75.7083333333333,4.60202881666667,244.291666666667,14.7762501666667,13.376249875,11.7554166041667,9.81791664583333,0.323375,0.345333333333333,0.318041666666667,0.314,0,3.595240508,9.7679,2.42465,0,211.811
2014-05-07,17.46104,132078708.779913,-50.746164,-4.302492,0.283174,15.7470836666667,76.220017,966.6673675,75.7083333333333,4.60202881666667,244.291666666667,14.7762501666667,13.376249875,11.7554166041667,9.81791664583333,0.323375,0.345333333333333,0.318041666666667,0.314,0,3.595240508,9.7679,2.42465,5,248.029
2014-05-27,17.744649,130464708.779913,-65.038313,-10.520599,0.369491,13.2720834791667,82.2368550833333,965.875860833333,80.0833333333333,5.80358270416667,206.333333333333,13.0762499375,12.4637499583333,12.5533330416667,10.86375,0.387583333333333,0.367375,0.314958333333333,0.312,3.8,2.965616747,16.3268,2.89238,0,261.101
2014-07-09,21.900953,144455408.779914,-58.430676,-8.197353,0.125939,17.0012504583333,87.7490917916667,964.730868333333,79.625,4.4819877375,112.291666666667,16.9866675416667,16.7470839166667,17.190834,14.2429164375,0.396,0.391666666666667,0.357166666666667,0.314,7.1,1.78930758,43.4705,2.47027,5,258.603
2014-07-09,21.900953,144455408.779914,-58.430676,-8.197353,0.125939,17.0012504583333,87.7490917916667,964.730868333333,79.625,4.4819877375,112.291666666667,16.9866675416667,16.7470839166667,17.190834,14.2429164375,0.396,0.391666666666667,0.357166666666667,0.314,7.1,1.78930758,43.4705,2.47027,0,232.626
