Measurement_ID,SampPoint_ID,Fecha,Hora,Depth,Variable_ID,Valor,Censoring_ID,Method_ID,QC_ID,Monitoring_ID
2255689,SAU_C1,2002-01-23,NULL,0,DOC,289.318,0,"TOC analyzer - UB",1,UB
2255690,SAU_C1,2002-01-23,NULL,5,DOC,235.451,0,"TOC analyzer - UB",1,UB
2255691,SAU_C1,2002-01-23,NULL,10,DOC,246.191,0,"TOC analyzer - UB",1,UB
2255692,SAU_C1,2002-01-23,NULL,15,DOC,239.364,0,"TOC analyzer - UB",1,UB
2255693,SAU_C1,2002-01-23,NULL,20,DOC,272.833,0,"TOC analyzer - UB",1,UB
2255694,SAU_C1,2002-02-20,NULL,0,DOC,233.619,0,"TOC analyzer - UB",1,UB
2255695,SAU_C1,2002-02-20,NULL,5,DOC,233.369,0,"TOC analyzer - UB",1,UB
2255696,SAU_C1,2002-02-20,NULL,10,DOC,268.171,0,"TOC analyzer - UB",1,UB
2255697,SAU_C1,2002-02-20,NULL,15,DOC,249.605,0,"TOC analyzer - UB",1,UB
2255698,SAU_C1,2002-02-20,NULL,20,DOC,279.411,0,"TOC analyzer - UB",1,UB
2255699,SAU_C1,2002-03-20,NULL,0,DOC,340.854,0,"TOC analyzer - UB",1,UB
2255700,SAU_C1,2002-03-20,NULL,5,DOC,304.97,0,"TOC analyzer - UB",1,UB
2255701,SAU_C1,2002-03-20,NULL,10,DOC,307.135,0,"TOC analyzer - UB",1,UB
2255702,SAU_C1,2002-03-20,NULL,15,DOC,258.763,0,"TOC analyzer - UB",1,UB
2255703,SAU_C1,2002-03-20,NULL,20,DOC,258.596,0,"TOC analyzer - UB",1,UB
2255704,SAU_C1,2002-04-25,NULL,0,DOC,311.131,0,"TOC analyzer - UB",1,UB
2255705,SAU_C1,2002-04-25,NULL,5,DOC,312.38,0,"TOC analyzer - UB",1,UB
2255706,SAU_C1,2002-04-25,NULL,10,DOC,290.817,0,"TOC analyzer - UB",1,UB
2255707,SAU_C1,2002-04-25,NULL,15,DOC,310.132,0,"TOC analyzer - UB",1,UB
2255708,SAU_C1,2002-04-25,NULL,20,DOC,314.628,0,"TOC analyzer - UB",1,UB
2255709,SAU_C1,2002-04-25,NULL,25,DOC,328.532,0,"TOC analyzer - UB",1,UB
2255710,SAU_C1,2002-04-25,NULL,29,DOC,273.832,0,"TOC analyzer - UB",1,UB
2255711,SAU_C1,2002-05-22,NULL,0,DOC,335.026,0,"TOC analyzer - UB",1,UB
2255712,SAU_C1,2002-05-22,NULL,5,DOC,291.733,0,"TOC analyzer - UB",1,UB
2255713,SAU_C1,2002-05-22,NULL,10,DOC,331.28,0,"TOC analyzer - UB",1,UB
2255714,SAU_C1,2002-05-22,NULL,25,DOC,328.699,0,"TOC analyzer - UB",1,UB
2255715,SAU_C1,2002-05-22,NULL,35,DOC,361.752,0,"TOC analyzer - UB",1,UB
2255716,SAU_C1,2002-05-22,NULL,45,DOC,290.983,0,"TOC analyzer - UB",1,UB
2255717,SAU_C1,2002-06-26,NULL,0,DOC,240.363,0,"TOC analyzer - UB",1,UB
2255718,SAU_C1,2002-06-26,NULL,7,DOC,222.796,0,"TOC analyzer - UB",1,UB
2255719,SAU_C1,2002-06-26,NULL,15,DOC,156.856,0,"TOC analyzer - UB",1,UB
2255720,SAU_C1,2002-06-26,NULL,28,DOC,293.065,0,"TOC analyzer - UB",1,UB
2255721,SAU_C1,2002-06-26,NULL,33,DOC,346.849,0,"TOC analyzer - UB",1,UB
2255722,SAU_C1,2002-06-26,NULL,40,DOC,281.242,0,"TOC analyzer - UB",1,UB
2255723,SAU_C1,2002-06-26,NULL,50,DOC,261.011,0,"TOC analyzer - UB",1,UB
2255724,SAU_C1,2002-07-24,NULL,0,DOC,263.425,0,"TOC analyzer - UB",1,UB
2255725,SAU_C1,2002-07-24,NULL,5,DOC,264.841,0,"TOC analyzer - UB",1,UB
2255726,SAU_C1,2002-07-24,NULL,10,DOC,216.718,0,"TOC analyzer - UB",1,UB
2255727,SAU_C1,2002-07-24,NULL,20,DOC,249.771,0,"TOC analyzer - UB",1,UB
2255728,SAU_C1,2002-07-24,NULL,35,DOC,283.074,0,"TOC analyzer - UB",1,UB
2255729,SAU_C1,2002-07-24,NULL,48,DOC,298.143,0,"TOC analyzer - UB",1,UB
2255730,SAU_C1,2002-09-04,NULL,0,DOC,264.091,0,"TOC analyzer - UB",1,UB
2255731,SAU_C1,2002-09-04,NULL,5,DOC,266.089,0,"TOC analyzer - UB",1,UB
2255732,SAU_C1,2002-09-04,NULL,10,DOC,211.223,0,"TOC analyzer - UB",1,UB
2255733,SAU_C1,2002-09-04,NULL,25,DOC,234.452,0,"TOC analyzer - UB",1,UB
2255734,SAU_C1,2002-09-04,NULL,30,DOC,271.168,0,"TOC analyzer - UB",1,UB
2255735,SAU_C1,2002-09-04,NULL,35,DOC,288.985,0,"TOC analyzer - UB",1,UB
2255736,SAU_C1,2002-09-04,NULL,46,DOC,345.683,0,"TOC analyzer - UB",1,UB
2255737,SAU_C1,2002-09-25,NULL,0,DOC,248.689,0,"TOC analyzer - UB",1,UB
2255738,SAU_C1,2002-09-25,NULL,5,DOC,249.355,0,"TOC analyzer - UB",1,UB
2255739,SAU_C1,2002-09-25,NULL,10,DOC,232.953,0,"TOC analyzer - UB",1,UB
2255740,SAU_C1,2002-09-25,NULL,20,DOC,407.626,0,"TOC analyzer - UB",1,UB
2255741,SAU_C1,2002-09-25,NULL,25,DOC,282.408,0,"TOC analyzer - UB",1,UB
2255742,SAU_C1,2002-09-25,NULL,32,DOC,304.055,0,"TOC analyzer - UB",1,UB
2255743,SAU_C1,2002-10-23,NULL,0,DOC,192.823,0,"TOC analyzer - UB",1,UB
2255744,SAU_C1,2002-10-23,NULL,5,DOC,188.827,0,"TOC analyzer - UB",1,UB
2255745,SAU_C1,2002-10-23,NULL,15,DOC,193.323,0,"TOC analyzer - UB",1,UB
2255746,SAU_C1,2002-10-23,NULL,25,DOC,218.883,0,"TOC analyzer - UB",1,UB
2255747,SAU_C1,2002-10-23,NULL,34,DOC,258.347,0,"TOC analyzer - UB",1,UB
2255748,SAU_C1,2002-10-23,NULL,40,DOC,317.542,0,"TOC analyzer - UB",1,UB
2255749,SAU_C1,2002-11-20,NULL,0,DOC,243.194,0,"TOC analyzer - UB",1,UB
2255750,SAU_C1,2002-11-20,NULL,5,DOC,248.689,0,"TOC analyzer - UB",1,UB
2255751,SAU_C1,2002-11-20,NULL,10,DOC,245.442,0,"TOC analyzer - UB",1,UB
2255752,SAU_C1,2002-11-20,NULL,20,DOC,245.941,0,"TOC analyzer - UB",1,UB
2255753,SAU_C1,2002-11-20,NULL,28,DOC,277.412,0,"TOC analyzer - UB",1,UB
2255754,SAU_C1,2002-12-18,NULL,0,DOC,257.264,0,"TOC analyzer - UB",1,UB
2255755,SAU_C1,2002-12-18,NULL,5,DOC,251.436,0,"TOC analyzer - UB",1,UB
2255756,SAU_C1,2002-12-18,NULL,20,DOC,254.766,0,"TOC analyzer - UB",1,UB
2255757,SAU_C1,2002-12-18,NULL,30,DOC,272.25,0,"TOC analyzer - UB",1,UB
2255758,SAU_C1,2002-12-18,NULL,40,DOC,308.051,0,"TOC analyzer - UB",1,UB
2255759,SAU_C1,2002-12-18,NULL,44,DOC,329.698,0,"TOC analyzer - UB",1,UB
2255760,SAU_C1,2003-01-15,NULL,0,DOC,278.911,0,"TOC analyzer - UB",1,UB
2255761,SAU_C1,2003-01-15,NULL,5,DOC,281.409,0,"TOC analyzer - UB",1,UB
2255762,SAU_C1,2003-01-15,NULL,16,DOC,287.237,0,"TOC analyzer - UB",1,UB
2255763,SAU_C1,2003-01-15,NULL,26,DOC,281.409,0,"TOC analyzer - UB",1,UB
2255764,SAU_C1,2003-01-15,NULL,36,DOC,286.404,0,"TOC analyzer - UB",1,UB
2255765,SAU_C1,2003-01-15,NULL,46,DOC,328.033,0,"TOC analyzer - UB",1,UB
2255766,SAU_C1,2003-01-15,NULL,50,DOC,507.868,0,"TOC analyzer - UB",1,UB
2255767,SAU_C1,2003-02-12,NULL,0,DOC,243.943,0,"TOC analyzer - UB",1,UB
2255768,SAU_C1,2003-02-12,NULL,5,DOC,240.613,0,"TOC analyzer - UB",1,UB
2255769,SAU_C1,2003-02-12,NULL,15,DOC,250.604,0,"TOC analyzer - UB",1,UB
2255770,SAU_C1,2003-02-12,NULL,25,DOC,246.441,0,"TOC analyzer - UB",1,UB
2255771,SAU_C1,2003-02-12,NULL,35,DOC,242.278,0,"TOC analyzer - UB",1,UB
2255772,SAU_C1,2003-02-12,NULL,48,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255773,SAU_C1,2003-03-12,NULL,0,DOC,364.666,0,"TOC analyzer - UB",1,UB
2255774,SAU_C1,2003-03-12,NULL,5,DOC,355.507,0,"TOC analyzer - UB",1,UB
2255775,SAU_C1,2003-03-12,NULL,20,DOC,377.987,0,"TOC analyzer - UB",1,UB
2255776,SAU_C1,2003-03-12,NULL,30,DOC,251.436,0,"TOC analyzer - UB",1,UB
2255777,SAU_C1,2003-03-12,NULL,40,DOC,256.432,0,"TOC analyzer - UB",1,UB
2255778,SAU_C1,2003-03-12,NULL,50,DOC,238.948,0,"TOC analyzer - UB",1,UB
2255779,SAU_C1,2003-04-09,NULL,0,DOC,251.436,0,"TOC analyzer - UB",1,UB
2255780,SAU_C1,2003-04-09,NULL,5,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255781,SAU_C1,2003-04-09,NULL,10,DOC,230.622,0,"TOC analyzer - UB",1,UB
2255782,SAU_C1,2003-04-09,NULL,20,DOC,233.12,0,"TOC analyzer - UB",1,UB
2255783,SAU_C1,2003-04-09,NULL,30,DOC,259.762,0,"TOC analyzer - UB",1,UB
2255784,SAU_C1,2003-04-09,NULL,40,DOC,240.613,0,"TOC analyzer - UB",1,UB
2255785,SAU_C1,2003-04-09,NULL,50,DOC,243.11,0,"TOC analyzer - UB",1,UB
2255786,SAU_C1,2003-05-07,NULL,0,DOC,228.124,0,"TOC analyzer - UB",1,UB
2255787,SAU_C1,2003-05-07,NULL,5,DOC,201.482,0,"TOC analyzer - UB",1,UB
2255788,SAU_C1,2003-05-07,NULL,10,DOC,217.301,0,"TOC analyzer - UB",1,UB
2255789,SAU_C1,2003-05-07,NULL,15,DOC,201.482,0,"TOC analyzer - UB",1,UB
2255790,SAU_C1,2003-05-07,NULL,25,DOC,207.31,0,"TOC analyzer - UB",1,UB
2255791,SAU_C1,2003-05-07,NULL,34,DOC,207.31,0,"TOC analyzer - UB",1,UB
2255792,SAU_C1,2003-05-07,NULL,48,DOC,260.594,0,"TOC analyzer - UB",1,UB
2255793,SAU_C1,2003-06-04,NULL,0,DOC,195.654,0,"TOC analyzer - UB",1,UB
2255794,SAU_C1,2003-06-04,NULL,5,DOC,191.491,0,"TOC analyzer - UB",1,UB
2255795,SAU_C1,2003-06-04,NULL,10,DOC,170.677,0,"TOC analyzer - UB",1,UB
2255796,SAU_C1,2003-06-04,NULL,20,DOC,170.677,0,"TOC analyzer - UB",1,UB
2255797,SAU_C1,2003-06-04,NULL,27,DOC,223.129,0,"TOC analyzer - UB",1,UB
2255798,SAU_C1,2003-06-04,NULL,35,DOC,233.952,0,"TOC analyzer - UB",1,UB
2255799,SAU_C1,2003-06-04,NULL,45,DOC,227.292,0,"TOC analyzer - UB",1,UB
2255800,SAU_C1,2003-07-02,NULL,0,DOC,230.622,0,"TOC analyzer - UB",1,UB
2255801,SAU_C1,2003-07-02,NULL,5,DOC,204.812,0,"TOC analyzer - UB",1,UB
2255802,SAU_C1,2003-07-02,NULL,10,DOC,158.188,0,"TOC analyzer - UB",1,UB
2255803,SAU_C1,2003-07-02,NULL,20,DOC,154.025,0,"TOC analyzer - UB",1,UB
2255804,SAU_C1,2003-07-02,NULL,27,DOC,172.342,0,"TOC analyzer - UB",1,UB
2255805,SAU_C1,2003-07-02,NULL,32,DOC,231.454,0,"TOC analyzer - UB",1,UB
2255806,SAU_C1,2003-07-02,NULL,45,DOC,230.622,0,"TOC analyzer - UB",1,UB
2255807,SAU_C1,2003-07-30,NULL,0,DOC,220.631,0,"TOC analyzer - UB",1,UB
2255808,SAU_C1,2003-07-30,NULL,7,DOC,199.817,0,"TOC analyzer - UB",1,UB
2255809,SAU_C1,2003-07-30,NULL,14,DOC,191.491,0,"TOC analyzer - UB",1,UB
2255810,SAU_C1,2003-07-30,NULL,21,DOC,174.84,0,"TOC analyzer - UB",1,UB
2255811,SAU_C1,2003-07-30,NULL,25,DOC,241.445,0,"TOC analyzer - UB",1,UB
2255812,SAU_C1,2003-07-30,NULL,34,DOC,272.25,0,"TOC analyzer - UB",1,UB
2255813,SAU_C1,2003-08-27,NULL,0,DOC,226.459,0,"TOC analyzer - UB",1,UB
2255814,SAU_C1,2003-08-27,NULL,5,DOC,218.133,0,"TOC analyzer - UB",1,UB
2255815,SAU_C1,2003-08-27,NULL,10,DOC,221.464,0,"TOC analyzer - UB",1,UB
2255816,SAU_C1,2003-08-27,NULL,15,DOC,195.654,0,"TOC analyzer - UB",1,UB
2255817,SAU_C1,2003-08-27,NULL,20,DOC,233.12,0,"TOC analyzer - UB",1,UB
2255818,SAU_C1,2003-08-27,NULL,29,DOC,243.943,0,"TOC analyzer - UB",1,UB
2255819,SAU_C1,2003-10-03,NULL,0,DOC,416.285,0,"TOC analyzer - UB",1,UB
2255820,SAU_C1,2003-10-03,NULL,5,DOC,421.28,0,"TOC analyzer - UB",1,UB
2255821,SAU_C1,2003-10-03,NULL,10,DOC,434.602,0,"TOC analyzer - UB",1,UB
2255822,SAU_C1,2003-10-03,NULL,15,DOC,613.604,0,"TOC analyzer - UB",1,UB
2255823,SAU_C1,2003-10-03,NULL,20,DOC,617.767,0,"TOC analyzer - UB",1,UB
2255824,SAU_C1,2003-10-03,NULL,26,DOC,455.416,0,"TOC analyzer - UB",1,UB
2255825,SAU_C1,2003-10-03,NULL,33,DOC,464.574,0,"TOC analyzer - UB",1,UB
2255826,SAU_C1,2003-10-22,NULL,0,DOC,330.53,0,"TOC analyzer - UB",1,UB
2255827,SAU_C1,2003-10-22,NULL,5,DOC,334.693,0,"TOC analyzer - UB",1,UB
2255828,SAU_C1,2003-10-22,NULL,10,DOC,377.987,0,"TOC analyzer - UB",1,UB
2255829,SAU_C1,2003-10-22,NULL,20,DOC,407.959,0,"TOC analyzer - UB",1,UB
2255830,SAU_C1,2003-10-22,NULL,35,DOC,302.223,0,"TOC analyzer - UB",1,UB
2255831,SAU_C1,2003-10-22,NULL,41,DOC,276.413,0,"TOC analyzer - UB",1,UB
2255832,SAU_C1,2003-11-19,NULL,0,DOC,337.191,0,"TOC analyzer - UB",1,UB
2255833,SAU_C1,2003-11-19,NULL,5,DOC,337.191,0,"TOC analyzer - UB",1,UB
2255834,SAU_C1,2003-11-19,NULL,10,DOC,337.191,0,"TOC analyzer - UB",1,UB
2255835,SAU_C1,2003-11-19,NULL,22,DOC,281.409,0,"TOC analyzer - UB",1,UB
2255836,SAU_C1,2003-11-19,NULL,35,DOC,262.26,0,"TOC analyzer - UB",1,UB
2255837,SAU_C1,2003-11-19,NULL,40,DOC,289.734,0,"TOC analyzer - UB",1,UB
2255838,SAU_C1,2004-01-21,NULL,0,DOC,265.59,0,"TOC analyzer - UB",1,UB
2255839,SAU_C1,2004-01-21,NULL,6,DOC,273.083,0,"TOC analyzer - UB",1,UB
2255840,SAU_C1,2004-01-21,NULL,20,DOC,283.906,0,"TOC analyzer - UB",1,UB
2255841,SAU_C1,2004-01-21,NULL,30,DOC,263.925,0,"TOC analyzer - UB",1,UB
2255842,SAU_C1,2004-01-21,NULL,39,DOC,263.925,0,"TOC analyzer - UB",1,UB
2255843,SAU_C1,2004-02-18,NULL,0,DOC,248.106,0,"TOC analyzer - UB",1,UB
2255844,SAU_C1,2004-02-18,NULL,5,DOC,250.604,0,"TOC analyzer - UB",1,UB
2255845,SAU_C1,2004-02-18,NULL,12,DOC,241.445,0,"TOC analyzer - UB",1,UB
2255846,SAU_C1,2004-02-18,NULL,24,DOC,223.961,0,"TOC analyzer - UB",1,UB
2255847,SAU_C1,2004-02-18,NULL,36,DOC,224.794,0,"TOC analyzer - UB",1,UB
2255848,SAU_C1,2004-03-17,NULL,0,DOC,251.436,0,"TOC analyzer - UB",1,UB
2255849,SAU_C1,2004-03-17,NULL,5,DOC,264.757,0,"TOC analyzer - UB",1,UB
2255850,SAU_C1,2004-03-17,NULL,15,DOC,248.938,0,"TOC analyzer - UB",1,UB
2255851,SAU_C1,2004-03-17,NULL,26,DOC,167.347,0,"TOC analyzer - UB",1,UB
2255852,SAU_C1,2004-03-17,NULL,40,DOC,232.287,0,"TOC analyzer - UB",1,UB
2255853,SAU_C1,2004-04-21,NULL,0,DOC,324.702,0,"TOC analyzer - UB",1,UB
2255854,SAU_C1,2004-05-12,NULL,0,DOC,258.097,0,"TOC analyzer - UB",1,UB
2255855,SAU_C1,2004-05-12,NULL,5,DOC,256.432,0,"TOC analyzer - UB",1,UB
2255856,SAU_C1,2004-05-12,NULL,15,DOC,219.799,0,"TOC analyzer - UB",1,UB
2255857,SAU_C1,2004-05-12,NULL,25,DOC,200.649,0,"TOC analyzer - UB",1,UB
2255858,SAU_C1,2004-05-12,NULL,35,DOC,218.133,0,"TOC analyzer - UB",1,UB
2255859,SAU_C1,2004-05-12,NULL,48,DOC,214.803,0,"TOC analyzer - UB",1,UB
2255860,SAU_C1,2004-06-09,NULL,0,DOC,317.209,0,"TOC analyzer - UB",1,UB
2255861,SAU_C1,2004-06-09,NULL,5,DOC,257.264,0,"TOC analyzer - UB",1,UB
2255862,SAU_C1,2004-06-09,NULL,15,DOC,221.464,0,"TOC analyzer - UB",1,UB
2255863,SAU_C1,2004-06-09,NULL,25,DOC,230.622,0,"TOC analyzer - UB",1,UB
2255864,SAU_C1,2004-06-09,NULL,34,DOC,252.269,0,"TOC analyzer - UB",1,UB
2255865,SAU_C1,2004-06-09,NULL,45,DOC,248.938,0,"TOC analyzer - UB",1,UB
2255866,SAU_C1,2004-06-09,NULL,52,DOC,243.943,0,"TOC analyzer - UB",1,UB
2255867,SAU_C1,2004-07-14,NULL,0,DOC,288.902,0,"TOC analyzer - UB",1,UB
2255868,SAU_C1,2004-07-14,NULL,5,DOC,268.92,0,"TOC analyzer - UB",1,UB
2255869,SAU_C1,2004-07-14,NULL,10,DOC,209.808,0,"TOC analyzer - UB",1,UB
2255870,SAU_C1,2004-07-14,NULL,22,DOC,194.821,0,"TOC analyzer - UB",1,UB
2255871,SAU_C1,2004-07-14,NULL,32,DOC,222.296,0,"TOC analyzer - UB",1,UB
2255872,SAU_C1,2004-07-14,NULL,42,DOC,237.282,0,"TOC analyzer - UB",1,UB
2255873,SAU_C1,2004-07-14,NULL,54,DOC,242.278,0,"TOC analyzer - UB",1,UB
2255874,SAU_C1,2004-07-28,NULL,0,DOC,367.996,0,"TOC analyzer - UB",1,UB
2255875,SAU_C1,2004-07-28,NULL,6,DOC,266.422,0,"TOC analyzer - UB",1,UB
2255876,SAU_C1,2004-07-28,NULL,24,DOC,212.305,0,"TOC analyzer - UB",1,UB
2255877,SAU_C1,2004-07-28,NULL,30,DOC,228.124,0,"TOC analyzer - UB",1,UB
2255878,SAU_C1,2004-07-28,NULL,36,DOC,272.25,0,"TOC analyzer - UB",1,UB
2255879,SAU_C1,2004-07-28,NULL,46,DOC,281.409,0,"TOC analyzer - UB",1,UB
2255880,SAU_C1,2004-07-28,NULL,52,DOC,282.241,0,"TOC analyzer - UB",1,UB
2255881,SAU_C1,2004-09-01,NULL,0,DOC,279.744,0,"TOC analyzer - UB",1,UB
2255882,SAU_C1,2004-09-01,NULL,5,DOC,268.92,0,"TOC analyzer - UB",1,UB
2255883,SAU_C1,2004-09-01,NULL,15,DOC,258.097,0,"TOC analyzer - UB",1,UB
2255884,SAU_C1,2004-09-01,NULL,26,DOC,260.594,0,"TOC analyzer - UB",1,UB
2255885,SAU_C1,2004-09-01,NULL,30,DOC,214.803,0,"TOC analyzer - UB",1,UB
2255886,SAU_C1,2004-09-01,NULL,38,DOC,291.4,0,"TOC analyzer - UB",1,UB
2255887,SAU_C1,2004-09-01,NULL,48,DOC,281.409,0,"TOC analyzer - UB",1,UB
2255888,SAU_C1,2004-09-29,NULL,0,DOC,305.553,0,"TOC analyzer - UB",1,UB
2255889,SAU_C1,2004-09-29,NULL,5,DOC,309.716,0,"TOC analyzer - UB",1,UB
2255890,SAU_C1,2004-09-29,NULL,10,DOC,303.888,0,"TOC analyzer - UB",1,UB
2255891,SAU_C1,2004-09-29,NULL,15,DOC,308.051,0,"TOC analyzer - UB",1,UB
2255892,SAU_C1,2004-09-29,NULL,25,DOC,257.264,0,"TOC analyzer - UB",1,UB
2255893,SAU_C1,2004-09-29,NULL,35,DOC,308.884,0,"TOC analyzer - UB",1,UB
2255894,SAU_C1,2004-09-29,NULL,43,DOC,322.205,0,"TOC analyzer - UB",1,UB
2255895,SAU_C1,2004-10-27,NULL,0,DOC,384.647,0,"TOC analyzer - UB",1,UB
2255896,SAU_C1,2004-10-27,NULL,5,DOC,396.303,0,"TOC analyzer - UB",1,UB
2255897,SAU_C1,2004-10-27,NULL,8,DOC,385.48,0,"TOC analyzer - UB",1,UB
2255898,SAU_C1,2004-10-27,NULL,16,DOC,384.647,0,"TOC analyzer - UB",1,UB
2255899,SAU_C1,2004-10-27,NULL,30,DOC,420.448,0,"TOC analyzer - UB",1,UB
2255900,SAU_C1,2004-10-27,NULL,38,DOC,394.638,0,"TOC analyzer - UB",1,UB
2255901,SAU_C1,2004-11-25,NULL,0,DOC,287.237,0,"TOC analyzer - UB",1,UB
2255902,SAU_C1,2004-11-25,NULL,17,DOC,291.4,0,"TOC analyzer - UB",1,UB
2255903,SAU_C1,2004-11-25,NULL,23,DOC,296.395,0,"TOC analyzer - UB",1,UB
2255904,SAU_C1,2004-11-25,NULL,30,DOC,317.209,0,"TOC analyzer - UB",1,UB
2255905,SAU_C1,2004-11-25,NULL,40,DOC,338.023,0,"TOC analyzer - UB",1,UB
2255906,SAU_C1,2004-12-21,NULL,0,DOC,269.753,0,"TOC analyzer - UB",1,UB
2255907,SAU_C1,2004-12-21,NULL,5,DOC,251.436,0,"TOC analyzer - UB",1,UB
2255908,SAU_C1,2004-12-21,NULL,18,DOC,258.929,0,"TOC analyzer - UB",1,UB
2255909,SAU_C1,2004-12-21,NULL,24,DOC,245.608,0,"TOC analyzer - UB",1,UB
2255910,SAU_C1,2004-12-21,NULL,30,DOC,271.418,0,"TOC analyzer - UB",1,UB
2255911,SAU_C1,2004-12-21,NULL,42,DOC,279.744,0,"TOC analyzer - UB",1,UB
2255912,SAU_C1,2005-01-26,NULL,0,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255913,SAU_C1,2005-01-26,NULL,10,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255914,SAU_C1,2005-01-26,NULL,20,DOC,236.45,0,"TOC analyzer - UB",1,UB
2255915,SAU_C1,2005-01-26,NULL,30,DOC,235.617,0,"TOC analyzer - UB",1,UB
2255916,SAU_C1,2005-01-26,NULL,36,DOC,243.11,0,"TOC analyzer - UB",1,UB
2255917,SAU_C1,2005-02-16,NULL,0,DOC,258.097,0,"TOC analyzer - UB",1,UB
2255918,SAU_C1,2005-02-16,NULL,5,DOC,283.074,0,"TOC analyzer - UB",1,UB
2255919,SAU_C1,2005-02-16,NULL,15,DOC,260.594,0,"TOC analyzer - UB",1,UB
2255920,SAU_C1,2005-02-16,NULL,30,DOC,250.604,0,"TOC analyzer - UB",1,UB
2255921,SAU_C1,2005-02-16,NULL,47,DOC,271.418,0,"TOC analyzer - UB",1,UB
2255922,SAU_C1,2005-03-16,NULL,0,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255923,SAU_C1,2005-03-16,NULL,5,DOC,225.627,0,"TOC analyzer - UB",1,UB
2255924,SAU_C1,2005-03-16,NULL,10,DOC,235.617,0,"TOC analyzer - UB",1,UB
2255925,SAU_C1,2005-03-16,NULL,24,DOC,228.957,0,"TOC analyzer - UB",1,UB
2255926,SAU_C1,2005-03-16,NULL,29,DOC,230.622,0,"TOC analyzer - UB",1,UB
2255927,SAU_C1,2005-03-16,NULL,37,DOC,223.961,0,"TOC analyzer - UB",1,UB
2255928,SAU_C1,2005-03-16,NULL,42,DOC,226.459,0,"TOC analyzer - UB",1,UB
2255929,SAU_C1,2005-04-13,NULL,0,DOC,240.613,0,"TOC analyzer - UB",1,UB
2255930,SAU_C1,2005-04-13,NULL,5,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255931,SAU_C1,2005-04-13,NULL,10,DOC,232.287,0,"TOC analyzer - UB",1,UB
2255932,SAU_C1,2005-04-13,NULL,15,DOC,228.124,0,"TOC analyzer - UB",1,UB
2255933,SAU_C1,2005-04-13,NULL,30,DOC,225.627,0,"TOC analyzer - UB",1,UB
2255934,SAU_C1,2005-04-13,NULL,42,DOC,223.129,0,"TOC analyzer - UB",1,UB
2255935,SAU_C1,2005-05-11,NULL,0,DOC,232.287,0,"TOC analyzer - UB",1,UB
2255936,SAU_C1,2005-05-11,NULL,4,DOC,229.789,0,"TOC analyzer - UB",1,UB
2255937,SAU_C1,2005-05-11,NULL,6,DOC,223.129,0,"TOC analyzer - UB",1,UB
2255938,SAU_C1,2005-05-11,NULL,15,DOC,210.64,0,"TOC analyzer - UB",1,UB
2255939,SAU_C1,2005-05-11,NULL,30,DOC,208.143,0,"TOC analyzer - UB",1,UB
2255940,SAU_C1,2005-05-11,NULL,42,DOC,212.305,0,"TOC analyzer - UB",1,UB
2255941,SAU_C1,2005-06-08,NULL,0,DOC,253.101,0,"TOC analyzer - UB",1,UB
2255942,SAU_C1,2005-06-08,NULL,4,DOC,240.613,0,"TOC analyzer - UB",1,UB
2255943,SAU_C1,2005-06-08,NULL,10,DOC,198.152,0,"TOC analyzer - UB",1,UB
2255944,SAU_C1,2005-06-08,NULL,20,DOC,216.468,0,"TOC analyzer - UB",1,UB
2255945,SAU_C1,2005-06-08,NULL,28,DOC,213.138,0,"TOC analyzer - UB",1,UB
2255946,SAU_C1,2005-06-08,NULL,34,DOC,231.454,0,"TOC analyzer - UB",1,UB
2255947,SAU_C1,2005-06-08,NULL,40,DOC,220.631,0,"TOC analyzer - UB",1,UB
2255948,SAU_C1,2005-07-13,NULL,0,DOC,266.422,0,"TOC analyzer - UB",1,UB
2255949,SAU_C1,2005-07-13,NULL,4,DOC,252.269,0,"TOC analyzer - UB",1,UB
2255950,SAU_C1,2005-07-13,NULL,17,DOC,208.143,0,"TOC analyzer - UB",1,UB
2255951,SAU_C1,2005-07-13,NULL,22,DOC,219.799,0,"TOC analyzer - UB",1,UB
2255952,SAU_C1,2005-07-13,NULL,30,DOC,227.292,0,"TOC analyzer - UB",1,UB
2255953,SAU_C1,2005-07-13,NULL,44,DOC,244.776,0,"TOC analyzer - UB",1,UB
2255954,SAU_C1,2005-08-10,NULL,0,DOC,296.395,0,"TOC analyzer - UB",1,UB
2255955,SAU_C1,2005-08-10,NULL,3,DOC,312.214,0,"TOC analyzer - UB",1,UB
2255956,SAU_C1,2005-08-10,NULL,5,DOC,291.4,0,"TOC analyzer - UB",1,UB
2255957,SAU_C1,2005-08-10,NULL,11,DOC,213.971,0,"TOC analyzer - UB",1,UB
2255958,SAU_C1,2005-08-10,NULL,15,DOC,238.948,0,"TOC analyzer - UB",1,UB
2255959,SAU_C1,2005-08-10,NULL,25,DOC,238.948,0,"TOC analyzer - UB",1,UB
2255960,SAU_C1,2005-08-10,NULL,36,DOC,234.785,0,"TOC analyzer - UB",1,UB
2255961,SAU_C1,2005-09-07,NULL,0,DOC,321.372,0,"TOC analyzer - UB",1,UB
