date,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev
2004-05-18,16.3095834791667,70.7751772083333,971.92329375,1.95833333333333,5.48251023208333,5.48251023208333,323.958333333333,15.0720835833333,13.8762499583333,11.2720832708333,8.88041666666667,0.325083333333333,0.350958333333333,0.3595,0,4.7885621423
2004-05-19,17.6075001458333,71.3015771666667,971.574595416667,2.91666666666667,5.523717625,5.523717625,319.416666666667,16.1158336875,14.4637499375,11.58874975,8.93875,0.31025,0.340666666666667,0.356666666666667,0,4.921744867
2004-05-20,16.7387503541667,71.5122175833333,967.574329166667,0.791666666666667,6.8085895125,6.8085895125,328.166666666667,15.9075002916667,14.9095833541667,11.9470832916667,9.0012496875,0.296708333333333,0.330333333333333,0.353666666666667,0,4.8824166625
2004-05-21,15.1950001875,71.4652142083333,963.072097916667,25.0833333333333,5.36462562083333,5.36462562083333,319.416666666667,14.7637500833333,14.0429165416667,12.1824999375,9.08041664583333,0.28575,0.3225,0.351125,0,4.562984891
2004-05-22,15.1116668333333,87.4497005833333,962.137428333333,95.4583333333333,4.12811648333333,4.12811648333333,232.75,15.0220836041667,14.2074999166667,12.3199998333333,9.14916666666667,0.315,0.321291666666667,0.349458333333333,13.4,3.301900684
2004-05-23,15.4033336666667,81.130109375,964.15725375,50.7083333333333,4.78565304583333,4.78565304583333,250.208333333333,15.2533336875,14.2824998958333,12.4512498958333,9.23249985416667,0.361625,0.331541666666667,0.347791666666667,0.3,3.595790426
2004-05-24,15.1137500208333,71.373634125,965.96547375,57.625,9.628054825,9.628054825,329.791666666667,14.3929169375,13.6991666041667,12.5012496875,9.30333316666667,0.331708333333333,0.330541666666667,0.345416666666667,0,4.717362581
2004-05-25,15.0929169166667,72.0946755833333,966.366581666667,94.2916666666667,6.04633399583333,6.04633399583333,278.541666666667,14.4554169375,13.6220832708333,12.503333,9.38666666666667,0.311291666666667,0.325666666666667,0.343166666666667,0,4.004925601
2004-05-26,14.7137502083333,76.6522653333333,965.665204166667,91.1666666666667,4.88419936958333,4.88419936958333,164.583333333333,13.7449999375,13.4116665625,12.5074996666667,9.45333333333333,0.299833333333333,0.320375,0.341041666666667,0.1,2.568375768
2004-05-27,15.8095835208333,77.6426499583333,967.180253333333,39.75,4.7939029,4.7939029,272.916666666667,14.8970834791667,13.68458325,12.4783331458333,9.53458297916667,0.296791666666667,0.316,0.339125,1.2,4.036786288
2004-05-28,16.563750125,81.3376653333333,968.777728333333,68.7916666666667,4.875367525,4.875367525,252,15.7450000833333,14.607499875,12.60125,9.59916666666667,0.297208333333333,0.312666666666667,0.337625,0.1,3.766209609
2004-05-29,17.72000025,75.4213982916667,969.668090416667,45.1666666666667,5.97531985416667,5.97531985416667,269.541666666667,16.942916875,15.2929166458333,12.7991665416667,9.67416666666667,0.287166666666667,0.307041666666667,0.334458333333333,0.3,4.143086585
2004-05-30,17.6158336666667,79.9918181666667,969.827519583333,91.375,4.23821612916667,4.23821612916667,232.708333333333,17.1554170416667,15.7137501458333,13.0616664583333,9.749166375,0.283666666666667,0.303,0.33225,6.4,3.594501607
2004-05-31,17.078333625,91.069711,969.331542916667,99.9166666666667,5.24591022083333,5.24591022083333,136.708333333333,16.8429171041667,15.9304167708333,13.3387498958333,9.83666664583333,0.349083333333333,0.308541666666667,0.332166666666667,3.3,2.06395353
2004-06-01,18.6095838125,86.5187944166667,968.536234583333,95.625,4.357792025,4.357792025,195,17.7220835833333,16.0595833541667,13.5408331458333,9.91791666666667,0.330666666666667,0.312041666666667,0.331625,0,3.0874677483
2004-06-02,17.8387506666667,88.02307725,969.111197916667,88.0833333333333,5.457210725,5.457210725,127.916666666667,17.338750375,16.2408336666667,13.7762498541667,10.0054163958333,0.321625,0.311833333333333,0.3305,0.9,2.021787164
2004-06-03,17.6762501875,86.07351275,968.480406666667,76.5,6.0044775375,6.0044775375,170.291666666667,17.1554169583333,16.0554167916667,13.9366666041667,10.0970833333333,0.315708333333333,0.311,0.328791666666667,0.9,2.643077053
2004-06-04,18.4762503125,78.1083565416667,966.570374583333,82,4.70504640416667,4.70504640416667,294.458333333333,17.6345836041667,16.2116668541667,14.0491663333333,10.18875,0.304583333333333,0.307791666666667,0.326291666666667,0.6,4.585139062
2004-06-05,19.2179170833333,76.052546,963.82175625,40.9166666666667,4.93380262416667,4.93380262416667,307.458333333333,18.0304170208333,16.6345835416667,14.2095832708333,10.2804163958333,0.286208333333333,0.302125,0.323375,0,4.779910212
