date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,q_inca,doc_inca
2013-05-07,17.39922,144687571.971289,-19.507923,-0.489458,0.191552,17.4825005625,70.7955422083333,964.492205416667,69.8333333333333,4.67017472416667,250.25,15.788750375,13.8804165833333,10.9929166041667,8.78041627083333,0.33975,0.354166666666667,0.373041666666667,0.34,0,3.968862611,31.3956,2.24418,22.37,2.241
2013-05-08,18.04924,145770571.971289,-0.0039,-0.000213,0.260182,17.6054170416667,74.5066362083333,963.650079166667,80.9583333333333,4.25392279583333,239.958333333333,16.4387501458333,14.6054165833333,11.382499875,8.83666666666667,0.325583333333333,0.346083333333333,0.371208333333333,0.34,0.2,3.766990666,28.3115,2.27476,20.48,2.13
2013-05-09,17.662927,147737571.971289,-57.942039,-4.508115,0.261377,17.1949999375,80.04104875,963.981701666667,50.9166666666667,6.37932189166667,136.458333333333,16.1825001875,14.8491665833333,11.8012499166667,8.89916666666667,0.317875,0.340083333333333,0.369458333333333,0.34,0,2.345142903,25.8241,2.30379,18.67,2.04
2013-05-10,17.655688,148281571.971289,-13.831164,-1.995621,0.262207,15.2137500625,91.0338365833333,965.174120416667,65.25,6.44907039583333,185.833333333333,14.9908333958333,14.1408332916667,12.0679165,8.9741665625,0.340333333333333,0.336375,0.368,0.340708333333333,6.8,2.488201011,23.8585,2.32702,21.24,1.918
2013-05-11,17.756114,148934571.971289,-24.210397,-3.47422,0.189482,13.8574999375,83.919918375,967.113629583333,82,7.42313187916667,215.75,14.122083375,13.3429166041667,12.1533333333333,9.04499975,0.346583333333333,0.337458333333333,0.366666666666667,0.341,1.9,2.875124904,22.217,2.35168,22.15,1.931
2013-05-12,18.037769,148553571.971289,-3.475138,-0.516163,0.188806,13.8825001041667,80.566538125,968.532757083333,78.75,6.36095184166667,163.333333333333,13.805416625,13.0241666041667,12.1366666666667,9.11791666666667,0.338208333333333,0.33625,0.3655,0.341,0.1,2.391391008,20.8775,2.37367,21.39,1.988
2013-05-13,18.080936,148368571.971289,-25.359578,-2.904462,0.186747,14.5741667291667,77.3221206666667,967.714425416667,46.5416666666667,5.77700245,210.166666666667,14.0491666041667,13.0220832916667,12.0991666666667,9.18875,0.325,0.332916666666667,0.36375,0.341,0,3.059334537,19.7761,2.39323,19.33,2.018
2013-05-14,17.639695,148444571.971289,-104.201108,-17.160935,0.184744,13.8158335208333,85.548928125,960.120701666667,63.375,7.071245875,186.166666666667,13.3762499791667,12.7387499583333,12.0762499375,9.253333,0.3235,0.329416666666667,0.362041666666667,0.341,2.9,2.45641299,18.8829,2.40805,18.04,1.999
2013-05-15,17.365343,148553571.971289,-73.897079,-15.329434,0.184426,12.2741665833333,88.7759425833333,950.07376375,93.625,6.09350291666667,186.833333333333,13.0804164583333,12.6387499166667,12.0283329583333,9.3199999375,0.351,0.330625,0.3605,0.341,18.3,2.371469078,19.6273,2.33908,18.28,2.002
2013-05-16,17.253203,149645571.971289,-17.98674,-4.120466,0.181184,10.4158332166667,88.4938583333333,947.882825416667,89.1666666666667,6.2924302,166.208333333333,11.5116665,11.9199999583333,11.9324999375,9.38458333333333,0.395916666666667,0.355875,0.358541666666667,0.341,30.4,1.916493973,25.3605,2.18148,21.41,2.016
2013-05-17,16.954961,148684571.971289,-116.664116,-22.084722,0.180406,10.951249925,78.2461412083333,949.785216666667,57.375,8.01665566666667,284.291666666667,11.207499875,10.9595831875,11.6866666041667,9.44291666666667,0.40175,0.392875,0.359041666666667,0.341,6.1,3.4000447417,25.7807,2.25965,23.89,2.06
2013-05-18,15.608138,150468571.971289,-272.627281,-46.337719,0.193633,12.4283332083333,77.5867955,952.5947075,70.5416666666667,12.6971947375,290.083333333333,12.4595833125,11.4470832708333,11.48458325,9.4929164375,0.417291666666667,0.414083333333333,0.362958333333333,0.341,19.4,3.547638688,25.452,2.25636,27.22,2.068
2013-05-19,15.750513,149372571.971289,-31.540064,-6.518867,0.162355,10.915833325,79.4081956666667,961.8286525,71.375,5.869354225,193.25,11.5033332291667,11.180416625,11.3616666666667,9.53666633333333,0.412291666666667,0.411375,0.367625,0.341,11.6,2.443469146,28.2827,2.20081,33.61,2.066
2013-05-20,15.839659,148553571.97129,-0.288423,-0.063276,0.134769,10.7949998625,83.5731975,965.97451125,72.3333333333333,4.6393503125,187.708333333333,11.080416625,10.8866665625,11.2116665416667,9.57416666666667,0.417583333333333,0.415458333333333,0.374083333333333,0.341541666666667,7.7,2.379790694,27.8315,2.24681,40.75,2.095
2013-05-21,15.996529,148281571.971289,-8.193182,-1.330237,0.143134,12.1429166541667,76.4182283333333,963.332733333333,74.4583333333333,4.3024656,201.833333333333,11.28458325,10.6241665833333,11.02208325,9.62,0.391666666666667,0.404625,0.377833333333333,0.342,0,2.8537137165,26.5996,2.29336,39.35,2.155
2013-05-22,16.160598,148869571.971289,-73.769578,-4.185018,0.141643,15.1304167708333,78.2668636666667,959.562421666667,36.2916666666667,3.98954010833333,259.708333333333,13.8720832291667,12.0241665416667,10.9929166041667,9.64916666666667,0.396625,0.398791666666667,0.378958333333333,0.342,7.9,3.77724274,25.2393,2.3293,34.12,2.146
2013-05-23,16.403209,152287571.971289,-39.757827,-4.352974,0.140488,14.2950002083333,76.9056642083333,959.8633175,55.9166666666667,8.1949942625,257.708333333333,13.8949999583333,12.7429164791667,11.1595832708333,9.67416666666667,0.392583333333333,0.402791666666667,0.380833333333333,0.34225,0.6,3.635790608,24.1171,2.35997,28.88,2.112
2013-05-24,16.657357,155354571.971289,-1.550395,-0.300151,0.140488,11.6324999375,86.3858191666667,961.990501666667,91.75,7.247856775,170.833333333333,12.2637499583333,12.1824998958333,11.3137499375,9.72,0.401958333333333,0.39925,0.382083333333333,0.343,9.8,2.0958534872,24.4372,2.33356,26.11,2.08
2013-05-25,16.612336,156990571.971289,-46.813722,-9.030709,0.140481,11.1408332708333,82.3915489166667,963.394352083333,80.0416666666667,7.34237717083333,197.625,11.7595832083333,11.4491665416667,11.2845829791667,9.7595829375,0.398291666666667,0.401708333333333,0.384,0.343125,3,2.478319854,24.417,2.37268,25.24,2.097
2013-05-26,16.1756,159038571.971289,-164.762571,-27.725496,0.140398,11.9366665666667,82.0843614166667,965.381303333333,67.625,8.99377474166667,229.833333333333,11.667916575,11.2366665416667,11.1949999375,9.78666633333333,0.386541666666667,0.394708333333333,0.384583333333333,0.344,1.4,2.916502751,24.2909,2.40491,23,2.136
2013-05-27,16.253975,158240571.971289,-70.826974,-11.68645,0.140078,12.8179166875,80.5283819583333,959.627783333333,65.2083333333333,6.38180794583333,240.791666666667,12.4762499583333,11.7824999375,11.1575,9.82,0.386916666666667,0.389125,0.38375,0.344083333333333,2.7,3.173307077,23.5383,2.42427,21.33,2.108
2013-05-28,16.12901,158497571.971289,-83.184323,-15.914342,0.135041,12.155416875,85.0515419166667,955.519060833333,43.4166666666667,6.883840575,242.5,12.1929166041667,11.8533332916667,11.1991666666667,9.8575,0.390583333333333,0.387541666666667,0.38325,0.345,6.3,3.1814396765,22.9096,2.43859,21.07,2.061
2013-05-29,16.205676,159210571.971289,-24.215483,-5.280716,0.134808,10.2887498375,86.730468875,956.8738275,67.1666666666667,5.07966392916667,195.708333333333,11.3595832708333,11.419999875,11.21375,9.87833333333333,0.407208333333333,0.401625,0.384375,0.345,8.5,2.558178357,22.6481,2.45202,23.49,2.019
2013-05-30,16.345397,159611571.971289,-38.69455,-6.321879,0.134722,11.8762501125,77.1667777083333,959.0394825,47.8333333333333,5.92418237916667,273.75,11.5241665708333,10.7054165,11.0804165,9.92,0.392,0.403833333333333,0.387875,0.346,0,3.605571595,22.748,2.46764,25.67,2.003
2013-05-31,16.505211,158126571.971289,-52.706887,-6.704738,0.132747,13.5595833541667,82.0459650416667,959.857205,90.375,3.6932297,213.958333333333,12.9783333125,11.5637499166667,11.0408330416667,9.93666666666667,0.393458333333333,0.396791666666667,0.389125,0.34625,6.6,3.112080446,22.306,2.47569,29.44,2.033
2013-06-01,16.86999,158639571.971289,-86.32538,-1.54222,0.126488,17.20750025,70.040126,962.288895833333,37.8333333333333,5.48237069583333,314.291666666667,15.6491667291667,13.2574999375,11.180416625,9.97,0.383833333333333,0.396666666666667,0.388833333333333,0.347,0,4.861388562,21.9017,2.48291,28.12,2.126
2013-06-02,17.448713,157557571.971289,-27.757832,-0.847175,0.126151,16.8470836041667,69.1860577083333,964.948130833333,71.375,4.96423590833333,270,15.5345836666667,14.1033332291667,11.5241666041667,10.0012496875,0.363166666666667,0.383875,0.387375,0.347083333333333,0.2,4.208865517,21.5365,2.48847,24.79,2.11
2013-06-03,17.924624,157274571.971289,-9.793963,-0.75884,0.174772,15.8929166666667,74.199274125,965.260675833333,39.1666666666667,5.42016227083333,281.5,15.0762503333333,14.063749875,11.851249875,10.0408330416667,0.350333333333333,0.372833333333333,0.385,0.348,0,4.0845264475,21.2046,2.49247,21.52,2.053
2013-06-04,18.10563,157557571.971289,-43.652701,-4.086177,0.172925,15.8804168125,77.26342,963.85074375,36.375,6.29245350833333,278.25,15.4741666875,14.2699997916667,12.107499875,10.0845833333333,0.339833333333333,0.362458333333333,0.382166666666667,0.348,0.1,4.039552882,20.8979,2.49539,19.42,1.983
2013-06-05,18.077326,158468571.971289,-100.498085,-8.52567,0.172506,15.8616669166667,71.621868875,963.432367083333,66.3333333333333,7.61972817916667,301.375,14.7970833333333,14.0762499375,12.3095830416667,10.1366666666667,0.328208333333333,0.353416666666667,0.379916666666667,0.348,0,4.484139673,20.6129,2.49731,17.47,1.915
2013-06-06,18.474728,159096571.971289,-47.006922,-3.402658,0.17244,16.6887503125,72.150865375,965.124835416667,39.625,6.5185923625,331.875,15.880417,14.6012500833333,12.5137499375,10.1908333333333,0.314708333333333,0.344,0.377041666666667,0.348416666666667,0,4.851899153,20.3426,2.49877,16.2,1.835
2013-06-07,18.671453,159325571.971289,-102.354369,-4.796668,0.17208,17.6241669375,70.1721196666667,965.052076666667,71.5833333333333,7.497006475,308.875,16.5762503333333,15.205416875,12.7637499375,10.2470830625,0.302708333333333,0.335625,0.374333333333333,0.349,0,4.737676739,20.0841,2.49991,15.14,1.768
2013-06-08,18.472329,159267571.971289,-91.762647,-14.371439,0.170731,14.7991666875,85.4901425833333,960.8608925,52.0416666666667,8.1134649625,179.541666666667,14.7324999375,14.663749875,13.0074997708333,10.307499875,0.367916666666667,0.35475,0.372083333333333,0.349,21.8,2.3598243723,19.8949,2.49336,16.51,1.795
2013-06-09,17.490973,158867571.971289,-250.701569,-34.759119,0.182473,14.7116669791667,73.6390439166667,957.78163875,57.3333333333333,10.0929423583333,219.458333333333,14.020000125,13.5699999375,13.0012498958333,10.3804166666667,0.383583333333333,0.380125,0.371583333333333,0.349,0.9,3.14919787,19.6657,2.49257,19.74,1.945
2013-06-10,17.763629,158400571.971289,-29.620915,-2.310084,0.129875,16.430416875,77.1256246666667,963.00321625,39.125,5.70769446666667,273.166666666667,15.203333375,13.8616665833333,12.9512499791667,10.43875,0.365666666666667,0.374125,0.3705,0.349,0.6,4.050296654,19.4625,2.48918,20.23,2.078
2013-06-11,18.446719,158582571.971289,-11.063476,-0.469729,0.132423,18.2533335833333,80.9329588333333,966.0095025,51.4166666666667,4.065200975,277.791666666667,16.61375025,14.976250125,13.0512496666667,10.4970830625,0.351583333333333,0.366541666666667,0.3695,0.349,0.4,4.255633681,19.2616,2.4861,19.2,2.091
2013-06-12,19.080086,158525571.971289,-31.893152,1.829477,0.134195,20.442917125,72.222799875,968.600738333333,11.0833333333333,6.02483305833333,307.583333333333,18.6137502291667,16.4720837083333,13.3324998333333,10.5595832291667,0.335375,0.356708333333333,0.3675,0.349,0,4.922124896,19.0628,2.48328,17.44,2.039
2013-06-13,19.982522,158867571.971288,-5.032818,0.205612,0.135566,21.1845837291667,71.785513625,967.4376925,9.75,6.22249924166667,331.708333333333,19.9179170833333,17.7887505833333,13.7804165833333,10.6345833333333,0.318833333333333,0.346875,0.365416666666667,0.349,0,5.4021076949,18.8661,2.48068,15.72,1.953
2013-06-14,19.045232,158924571.971288,-120.629588,5.521714,0.1293,20.6908335833333,73.6352028333333,966.33456,10.2916666666667,8.76085957916667,330.875,19.7595839791667,18.2262504583333,14.2866665625,10.7116666041667,0.303958333333333,0.337166666666667,0.363208333333333,0.349,0,5.290970865,18.6713,2.47827,14.04,1.863
2013-06-15,19.704937,158240571.971288,-21.58767,1.506327,0.130316,21.3845835833333,67.64180375,966.220686666667,9.75,4.46497323541667,320.875,19.8283340833333,18.411667125,14.724166625,10.7991664375,0.289958333333333,0.327666666666667,0.361,0.349,0,5.3336634755,18.4786,2.47602,12.51,1.777
2013-06-16,20.088002,158240571.971288,-95.129046,2.108272,0.132486,21.3595839166667,63.6403365416667,964.611614583333,7.33333333333333,5.81390743333333,335.666666666667,19.6637505416667,18.3637505416667,15.078333125,10.8970833333333,0.275291666666667,0.318125,0.35825,0.349,0,5.625710291,18.2879,2.47391,11.19,1.697
2013-06-17,20.279132,158086571.971288,-115.238118,-1.02361,0.133508,20.8491673958333,71.4340015416667,960.757003333333,49.0833333333333,8.4836797875,307.125,19.7429172083333,18.288750625,15.3574999375,11.0012497708333,0.265416666666667,0.310208333333333,0.355958333333333,0.348541666666667,0,5.0160037,18.0991,2.4719,10.1,1.63
2013-06-18,19.982274,158012571.971288,-114.590443,-8.043642,0.183514,19.8387504166667,83.92215675,959.533502083333,99.2083333333333,10.3251213458333,187.833333333333,19.9741673333333,18.7658339166667,15.6387498958333,11.1075,0.265541666666667,0.305416666666667,0.353958333333333,0.348,0.7,2.956754926,17.9123,2.47,9.632,1.594
2013-06-19,20.0558,158240571.971288,-125.573146,-8.413411,0.225305,19.024166875,72.2306239166667,960.943557916667,31.2916666666667,8.03973930416667,331.375,19.3137506666667,18.4220840833333,15.84499975,11.2179165416667,0.272041666666667,0.302541666666667,0.3525,0.348,0.4,5.127138969,17.7274,2.46818,9.592,1.594
2013-06-20,19.989776,158183571.971288,-156.363478,-11.831707,0.22716,18.2366669166667,65.3277211666667,964.481790416667,61.75,7.28799521666667,267.916666666667,17.7241669583333,17.3325005833333,15.9074995833333,11.3262498958333,0.261416666666667,0.298708333333333,0.350041666666667,0.348,0,4.3549121588,17.5445,2.46643,9.456,1.608
2013-06-21,20.214022,158468571.971288,-36.723539,-4.391025,0.148495,17.5554168541667,82.6877321666667,967.147537916667,53.4583333333333,5.02400693333333,275.5,17.7158336666667,17.0512504583333,15.844999875,11.4345833333333,0.30125,0.295833333333333,0.346583333333333,0.348,9.3,4.038282348,17.3717,2.46357,10.23,1.664
2013-06-22,20.411223,159554571.971289,-38.237453,-3.209585,0.150486,18.5658337291667,81.2395224166667,968.726509166667,32.5833333333333,6.62471710833333,245.958333333333,18.3075005416667,17.2179173333333,15.7991664583333,11.5366664166667,0.357083333333333,0.312583333333333,0.344166666666667,0.348,0.6,3.847270158,17.1841,2.46314,10.46,1.742
2013-06-23,20.370803,160644571.971289,-62.060294,-8.561386,0.156378,17.1179167708333,89.2090019166667,968.7001725,63.5416666666667,6.14446857916667,174.458333333333,17.236666875,16.86166725,15.7845829791667,11.6366666666667,0.347041666666667,0.317583333333333,0.342958333333333,0.348,8.1,2.5424254967,17.1607,2.4532,11.49,1.791
2013-06-24,20.76765,160816571.971289,-17.837252,-2.040782,0.156371,17.1908336666667,81.1428702083333,970.61939625,94.3333333333333,6.33278822083333,237.333333333333,17.422083875,16.5575005,15.6949999375,11.7345831458333,0.351625,0.326125,0.341958333333333,0.347666666666667,0.7,3.496735453,16.9237,2.45767,12.13,1.887
2013-06-25,21.133728,159725571.971289,-11.728352,-1.345498,0.156367,17.7345840416667,81.9696378333333,970.915209166667,76.0833333333333,6.35487765,218.333333333333,17.5512504166667,16.605417125,15.6116666666667,11.8262499166667,0.336583333333333,0.327375,0.341416666666667,0.347,1,3.304527373,16.6935,2.46221,12.6,1.961
2013-06-26,21.521642,159038571.971289,-3.674809,-0.361688,0.154474,18.1533337291667,80.3011992083333,971.3449,50.125,5.52009015833333,263.541666666667,17.56583375,16.5533337083333,15.55124975,11.9116666666667,0.325083333333333,0.325708333333333,0.3405,0.347,0.7,4.0293456825,16.4856,2.46436,12.35,1.986
2013-06-27,21.917954,158753571.971289,-12.138179,-1.398286,0.153194,17.7262505833333,81.195110625,970.648162083333,69.7916666666667,5.2759236875,252.75,17.2845838958333,16.5408339166667,15.503333125,11.9970830625,0.313833333333333,0.323791666666667,0.338958333333333,0.347,2.9,3.854288884,16.3154,2.46157,11.99,1.972
2013-06-28,22.287988,158069571.971288,-0.851901,-0.119802,0.15316,17.5408334791667,88.6707069166667,970.687424583333,85.2083333333333,5.0040973875,195.541666666667,17.4595838541667,16.8262505,15.5199995,12.08875,0.349125,0.326958333333333,0.338583333333333,0.347,5.5,2.882376139,18.2318,2.41209,12.61,2.051
2013-06-29,22.492962,157217571.971288,-29.033511,-2.779152,0.152458,19.1283341041667,81.046958625,971.80586125,38.8333333333333,4.67974429166667,282.5,18.3533337083333,16.9783336875,15.5095830625,12.16375,0.346916666666667,0.334208333333333,0.338625,0.347,0.8,4.358634371,17.5974,2.42418,12.37,2.167
2013-06-30,22.888613,156425571.971288,-12.265945,-1.256138,0.151574,19.60125025,84.2117138333333,969.551689166667,53.7083333333333,5.85540801666667,233.125,18.8137504583333,17.6595839583333,15.6366666666667,12.24499975,0.326375,0.331083333333333,0.338458333333333,0.347,0.1,3.656924425,17.0597,2.43429,11.78,2.148
2013-07-01,23.254424,156312571.971288,-3.591175,-0.383004,0.150709,20.0387503333333,78.91010725,966.707477916667,35.75,5.30340701666667,283.708333333333,19.505417125,18.30125075,15.8116662916667,12.3324999583333,0.312083333333333,0.326333333333333,0.337125,0.3465,0.4,4.532076725,16.6005,2.44251,11.64,2.13
2013-07-02,23.44111,155692571.971288,-37.063726,-4.243899,0.150695,19.1450006666667,82.55891975,966.071702083333,47.1666666666667,5.84900174583333,308.75,19.272084,18.3783335416667,16.0158335833333,12.4158333333333,0.301,0.322166666666667,0.336666666666667,0.346,0,4.648600018,16.2041,2.44909,11.24,2.134
2013-07-03,23.71495,155074571.971288,-26.873252,-2.994985,0.154962,20.21166725,85.0360322916667,966.851495833333,75.6666666666667,5.24393190416667,208.625,19.7908339166667,18.54083425,16.2095837083333,12.5033330416667,0.2945,0.318375,0.336625,0.346,0.1,3.30421828,15.8542,2.45487,11.8,2.072
2013-07-04,24.0117,154513571.971288,-13.075957,-0.854403,0.1523,21.5304174583333,79.9042572083333,969.224561666667,40.2916666666667,5.41197638333333,251.541666666667,20.622083875,18.9387506666667,16.4033337083333,12.595,0.286375,0.313166666666667,0.335458333333333,0.346,0,4.164221918,15.5408,2.46013,11.84,2.043
2013-07-05,24.253785,153843571.971289,-45.483206,-2.505051,0.148723,22.336667125,73.2342529583333,971.612640833333,4.75,4.2797458125,313,21.1845840416667,19.4262506666667,16.617917875,12.68875,0.272916666666667,0.306333333333333,0.333208333333333,0.346,0,5.247293449,15.2594,2.46453,11.36,2.012
2013-07-06,24.702212,154122571.971289,-22.313303,-1.107239,0.145157,22.6304172916667,65.3879190833333,971.206383333333,2.45833333333333,5.94094893333333,321.5,21.4679172083333,20.0075009583333,16.8908343333333,12.78249975,0.257916666666667,0.298708333333333,0.330958333333333,0.345458333333333,0,5.51793534,15.0048,2.46808,10.6,1.96
2013-07-07,25.207292,154737571.971289,-5.364644,-0.259736,0.144174,23.3700005833333,66.1597276666667,970.40140125,19,5.05415724583333,292.75,22.1054172916667,20.630417125,17.205417,12.8825,0.243541666666667,0.29075,0.328125,0.345,0,5.17079126,14.771,2.47109,9.986,1.887
2013-07-08,25.318191,154178571.971288,-60.304956,-3.573689,0.258628,23.2720840833333,65.7755931666667,970.3525625,23.2083333333333,6.0218365125,313.458333333333,22.355417,21.0908343333333,17.5491673333333,12.9887497708333,0.23325,0.284125,0.326041666666667,0.345,0,5.464197236,14.5575,2.47304,9.606,1.834
2013-07-09,25.294183,152787571.971289,-101.065065,-6.569404,0.260568,22.4575004166667,69.143038375,967.859973333333,31.0416666666667,6.1495905,308.291666666667,21.7075002083333,20.799167375,17.8283338333333,13.1054166666667,0.224416666666667,0.278291666666667,0.324416666666667,0.344708333333333,0,5.30498689,14.4055,2.46642,9.31,1.802
2013-07-10,25.242858,151569571.971289,-110.147824,-7.436998,0.29532,22.5866674583333,69.9872816666667,963.863533333333,38.7916666666667,6.7235919375,284.583333333333,21.7762506666667,20.759583875,18.028333875,13.2158332083333,0.219,0.273666666666667,0.323166666666667,0.344,0.1,4.9992878,14.2568,2.4607,9.167,1.777
2013-07-11,25.554009,149886571.971289,-13.761635,-1.534184,0.132084,21.1783339583333,82.6481411666667,962.746494166667,72.375,3.76480886666667,229.041666666667,20.9408339166667,20.5450002916667,18.1908335833333,13.3283332291667,0.263416666666667,0.272416666666667,0.323416666666667,0.344,10,3.7517336405,15.8243,2.43119,10.4,1.872
2013-07-12,25.395132,149098571.971289,-83.454023,-6.067066,0.126079,22.6450004583333,71.3941856666667,964.92913875,17.75,6.72888827083333,314.125,21.7720838333333,20.6325008333333,18.26791725,13.4429166458333,0.299291666666667,0.276208333333333,0.323541666666667,0.344,0,5.421146664,15.2814,2.43945,10.87,2.015
2013-07-13,25.434388,149317571.971289,-79.192254,-5.328743,0.188752,23.0304174583333,68.6631543333333,965.903271666667,63.5833333333333,5.8203780875,276.916666666667,21.9970842083333,20.9908342083333,18.4054167916667,13.5616664791667,0.28175,0.276833333333333,0.323833333333333,0.344,1.2,4.8559310005,14.8198,2.44657,10.86,2.032
2013-07-14,25.614233,150182571.971289,-20.084815,-2.008421,0.187861,22.290833875,78.3369129583333,967.547942916667,44.2916666666667,4.15037129583333,259.208333333333,21.92833375,21.1095839583333,18.555417,13.67625,0.293333333333333,0.276916666666667,0.323458333333333,0.343083333333333,3,4.312827865,14.4416,2.44957,11.29,2.044
2013-07-15,25.476252,150798571.971289,-70.95472,-5.564523,0.183493,22.9033337916667,73.0582463333333,968.662898333333,18.9583333333333,5.541161975,292.041666666667,21.9825002916667,21.097084125,18.6908335,13.7929164791667,0.3095,0.278791666666667,0.321916666666667,0.343,2.9,5.011965546,14.0983,2.45453,11.46,2.075
2013-07-16,25.866052,150688571.971289,-3.136828,-0.209757,0.17508,23.11375075,70.0676951666667,968.727989583333,11.8333333333333,5.24270360416667,314.375,22.1950005833333,21.3554169166667,18.7991669166667,13.9116666666667,0.300041666666667,0.280666666666667,0.322166666666667,0.343,0.1,5.457324469,13.7955,2.45899,11.13,2.066
2013-07-17,26.141289,150523571.971289,-2.682927,-0.250203,0.172126,22.563750625,73.6037462916667,969.032909166667,38.7916666666667,4.4215851,275.75,21.955417125,21.3783341666667,18.9450001666667,14.028333125,0.2865,0.28025,0.321541666666667,0.343,7.9,4.641646942,13.545,2.45943,11.34,2.049
2013-07-18,25.505189,151845571.971289,-131.4391,-15.339224,0.169137,20.90958425,84.2182055,968.175001666667,41.75,4.45200390833333,241.125,21.432500625,21.2200005416667,19.0533343333333,14.145,0.362125,0.294791666666667,0.321,0.342416666666667,18.2,3.890738344,14.4732,2.45101,12.91,2.092
2013-07-19,25.220506,150446571.971289,-143.934904,-12.671659,0.167009,21.8741669583333,77.2505115833333,966.492815416667,45.25,5.62917248333333,281.791666666667,21.3825005,20.8304174583333,19.08458475,14.2637497708333,0.347791666666667,0.318541666666667,0.320708333333333,0.342,1.1,4.700950493,14.0183,2.45495,13.47,2.169
2013-07-20,25.238591,153676571.971289,-41.901925,-3.753169,0.137699,22.2220835416667,80.1585484166667,965.163485,50.4583333333333,4.22567324166667,276.791666666667,21.5762505416667,20.9325004166667,19.09708425,14.37625,0.325583333333333,0.317125,0.319625,0.342,2.4,4.537468781,13.6293,2.45837,13.76,2.178
2013-07-21,25.394912,155972708.779913,-34.102928,-3.192348,0.137699,22.580417625,81.17130175,966.304425416667,56.0833333333333,3.91758132916667,255.833333333333,22.0762504583333,21.097083875,19.1304166666667,14.4866664583333,0.315375,0.314958333333333,0.319083333333333,0.342,1.6,4.276668338,13.6792,2.45572,19.09,2.104
2013-07-22,25.416521,158409708.779913,-45.134239,-3.511256,0.135843,23.1491669166667,78.756646,966.042584583333,14.0416666666667,5.49278258333333,282.875,22.39291725,21.2720839583333,19.199167,14.5991666666667,0.314958333333333,0.31175,0.3185,0.342,2,4.72322997,13.3099,2.45859,25.79,2.21
2013-07-23,25.090761,155836708.779913,-168.874306,-10.165107,0.143313,23.2262503333333,71.9747365,964.25955375,34.5,6.69506543333333,305.708333333333,22.4241669583333,21.5241673333333,19.286667,14.70958325,0.311791666666667,0.3095,0.318583333333333,0.341458333333333,0,5.271833143,12.9852,2.46199,26.67,2.377
2013-07-24,25.065213,154943708.779913,-111.218095,-5.288201,0.129991,23.7325003333333,72.0829727083333,965.84331125,13.375,6.67772489166667,308.708333333333,22.9575005416667,21.9866672916667,19.4179168333333,14.8179165208333,0.291875,0.306458333333333,0.318875,0.341,0,5.419808394,12.7,2.46511,24.14,2.391
2013-07-25,24.968956,153841708.779913,-147.640154,-5.958185,0.215021,23.8220839583333,71.5719488333333,965.538675,1.58333333333333,7.219082075,320.166666666667,22.917917125,21.9804173333333,19.57208425,14.9304166666667,0.275375,0.302208333333333,0.319791666666667,0.341,0,5.646319328,12.4478,2.46777,20.78,2.325
2013-07-26,24.913932,152618708.779913,-172.044826,-2.862838,0.20153,24.7970838333333,61.65081775,963.826038333333,5.5,6.3113518125,319.208333333333,23.1075005416667,21.9845839166667,19.6908335,15.0408331041667,0.258333333333333,0.295666666666667,0.318958333333333,0.34075,0,5.8302754266,12.2197,2.47051,17.65,2.227
2013-07-27,25.452007,152896708.779913,-19.859368,-0.718105,0.195992,24.684584125,74.350928625,960.175046666667,4.41666666666667,6.98386085,313,23.6283337916667,22.182500375,19.8054171666667,15.1554166666667,0.244875,0.288666666666667,0.31725,0.34,0,5.42514668,12.0152,2.4725,15.03,2.125
2013-07-28,24.883752,152896708.779913,-264.046209,-5.175506,0.192049,25.3116671666667,66.2903855,961.25998,41.4583333333333,8.59670525833333,282.125,24.2054175,22.5720842916667,19.9575003333333,15.2679164375,0.236666666666667,0.282958333333333,0.316083333333333,0.34,0.5,5.473246883,11.8281,2.47421,12.92,2.029
2013-07-29,25.210626,153117708.779913,-42.526911,-2.198652,0.191351,22.6595839166667,65.3397447916667,968.900687916667,27.4166666666667,7.6326220625,283.708333333333,22.470000625,22.163750875,20.10541725,15.3804166666667,0.231458333333333,0.276875,0.314041666666667,0.34,0.4,4.9177572358,11.706,2.46492,11.25,1.947
2013-07-30,25.348962,153563708.779913,-54.227353,-3.110659,0.190209,23.1283339583333,69.3101631666667,971.920369166667,23.4166666666667,5.86837464583333,251.708333333333,21.9179172083333,21.0970839166667,20.0533336666667,15.4887497708333,0.22225,0.271041666666667,0.3115,0.33975,0,4.619108155,11.5852,2.45739,9.922,1.882
2013-07-31,25.760956,154232708.779913,-22.66772,-1.036627,0.190209,23.9595839166667,69.80505575,968.40746,3.83333333333333,5.47591211541667,314.458333333333,23.0283339166667,21.73458375,20.001250625,15.60125,0.210875,0.265,0.309,0.339,0,5.54516928178,11.4656,2.45129,8.831,1.829
2013-08-01,25.294895,154848708.779913,-247.239695,-9.636418,0.190209,23.715834,69.056720125,965.790404583333,0,8.30938111666667,320,22.9304172083333,22.157500375,20.0741679166667,15.7054166041667,0.202291666666667,0.260166666666667,0.307541666666667,0.339,0,5.718203101,11.3473,2.44634,7.931,1.784
